ceoPLOTID,LONGITUDE,LATITUDE,SIZE_M,PLOTSHAPE,ceoFLAGGED,SAMPLE_POINTS,seesAOIplot,AOI_NUM,ceoPLOT_NUM,ceoTREES_CANOPYCOVER,ceoBUSH_SCRUB,ceoGRASS,ceoCultivatedVeg,ceoWaterTreatedPool,ceoWaterLakePondedContainer,ceoWaterRiverStream,ceoWaterIrrigation,ceoShadow,ceoUnknown,ceoBareGround,ceoBuilding,ceoImperviousSurface
137375393,-97.77497779,30.48238855,100,square,FALSE,121,6313,63,13,19.00826446,0,0.826446281,33.05785124,0,0,0,0,1.652892562,0,0,21.48760331,23.96694215
137375394,-97.77497779,30.48625924,100,square,FALSE,121,6314,63,14,45.45454545,12.39669421,27.27272727,0,0,0,0,0,4.958677686,0,9.917355372,0,0
137375395,-97.77497779,30.49012979,100,square,FALSE,121,6315,63,15,7.438016529,0,0,1.652892562,0,0,0,0,1.652892562,0,0,0,89.25619835
137375396,-97.77497779,30.49400018,100,square,FALSE,121,6316,63,16,13.2231405,0,5.785123967,16.52892562,0,0,0,0,1.652892562,0,0,1.652892562,61.15702479
137375397,-97.77497779,30.49787041,100,square,FALSE,121,6317,63,17,5.785123967,0,0,34.7107438,0,0,0,0,0.826446281,0,0,4.958677686,53.71900826
137375398,-97.77497779,30.50174049,100,square,FALSE,121,6318,63,18,19.83471074,5.785123967,5.785123967,51.23966942,0.826446281,0,0,0,1.652892562,0,1.652892562,8.26446281,4.958677686
137375399,-97.77048621,30.48238855,100,square,FALSE,121,6319,63,19,12.39669421,0,0,16.52892562,0,0,0,0,6.611570248,0,0.826446281,34.7107438,28.92561983
137375400,-97.77048621,30.48625924,100,square,FALSE,121,6320,63,20,5.785123967,0.826446281,7.438016529,19.83471074,0,0,0,0,0,0,0,3.305785124,62.80991736
137375401,-97.77048621,30.49012979,100,square,FALSE,121,6321,63,21,35.53719008,0,0,16.52892562,0,0,0,0,2.479338843,0,0,22.31404959,23.14049587
137375402,-97.77048621,30.49400018,100,square,FALSE,121,6322,63,22,28.92561983,0,0,19.00826446,0.826446281,0,0,0,4.958677686,0,0,30.5785124,15.70247934
137375403,-97.77048621,30.49787041,100,square,FALSE,121,6323,63,23,20.66115702,0,0,6.611570248,0,0,0,0,6.611570248,0,0,42.97520661,23.14049587
137375404,-97.77048621,30.50174049,100,square,FALSE,121,6324,63,24,40.49586777,0,0,11.57024793,0.826446281,0,0,0,5.785123967,0,0,16.52892562,24.79338843
137375405,-97.76599464,30.48238855,100,square,FALSE,121,6325,63,25,26.44628099,0,6.611570248,10.74380165,0,0,0,0,0.826446281,0,0,10.74380165,44.62809917
137375406,-97.76599464,30.48625924,100,square,FALSE,121,6326,63,26,33.88429752,0,0,18.18181818,0,0,0,0,0.826446281,0,0,22.31404959,24.79338843
137375407,-97.76599464,30.49012979,100,square,FALSE,121,6327,63,27,38.01652893,0,0,14.87603306,0,0,0,0,0.826446281,0,0,25.61983471,20.66115702
137375408,-97.76599464,30.49400018,100,square,FALSE,121,6328,63,28,26.44628099,0,9.917355372,19.00826446,0,0,0,0,0.826446281,0,0,19.00826446,24.79338843
137375409,-97.76599464,30.49787041,100,square,FALSE,121,6329,63,29,32.23140496,0,0,19.00826446,0,0,0,0,2.479338843,0,0,0,46.28099174
137375410,-97.76599464,30.50174049,100,square,FALSE,121,6330,63,30,22.31404959,0,0,13.2231405,0.826446281,0,0,0,5.785123967,0,0,33.88429752,23.96694215
137375411,-97.76150306,30.48238855,100,square,FALSE,121,6331,63,31,41.32231405,1.652892562,31.40495868,3.305785124,0,0,0,0,9.917355372,0,3.305785124,4.132231405,4.958677686
137375412,-97.76150306,30.48625924,100,square,FALSE,121,6332,63,32,65.2892562,0,7.438016529,25.61983471,0,0,0,0,1.652892562,0,0,0,0
137375413,-97.76150306,30.49012979,100,square,FALSE,121,6333,63,33,16.52892562,3.305785124,19.83471074,27.27272727,0,0,0,0,1.652892562,0,3.305785124,12.39669421,15.70247934
137375414,-97.76150306,30.49400018,100,square,FALSE,121,6334,63,34,13.2231405,0,0,31.40495868,0.826446281,0,0,0,0.826446281,0,0,27.27272727,26.44628099
137375415,-97.76150306,30.49787041,100,square,FALSE,121,6335,63,35,19.00826446,0,0.826446281,21.48760331,0,0,0,0,2.479338843,0,0,17.3553719,38.84297521
137375416,-97.76150306,30.50174049,100,square,FALSE,121,6336,63,36,50.41322314,0,0,6.611570248,0.826446281,0,0,0,3.305785124,0,0,24.79338843,14.04958678
137375417,-84.75712894,39.50405652,100,square,FALSE,121,6401,64,1,27.27272727,0,29.75206612,0,0,0,0,0,0,0,0,15.70247934,27.27272727
137375418,-84.75712894,39.50752204,100,square,FALSE,121,6402,64,2,1.652892562,0,17.3553719,0,0,0,0,0,0,0,0,0,80.99173554
137375419,-84.75712894,39.51098739,100,square,FALSE,121,6403,64,3,27.27272727,0,46.28099174,0,0,0,0,0,0,0,0,0,26.44628099
137375420,-84.75712894,39.51445257,100,square,FALSE,121,6404,64,4,20.66115702,0,47.10743802,0,0,0,0,0,0,0,0,0,32.23140496
137375421,-84.75712894,39.51791757,100,square,FALSE,121,6405,64,5,4.132231405,0,35.53719008,0,0,0,0,0,0,0,0,14.87603306,45.45454545
137375422,-84.75712894,39.5213824,100,square,FALSE,121,6406,64,6,6.611570248,0,48.76033058,0,0,0,0,0,0,0,0,12.39669421,32.23140496
137375423,-84.75263736,39.50405652,100,square,FALSE,121,6407,64,7,3.305785124,0,14.87603306,0,0,0,0,0,0,0,0,0,81.81818182
137375424,-84.75263736,39.50752204,100,square,FALSE,121,6408,64,8,3.305785124,0,36.36363636,0,0,0,0,0,0,0,0,0,60.33057851
137375425,-84.75263736,39.51098739,100,square,FALSE,121,6409,64,9,0,0,62.80991736,0,0,0,0,0,0,0,0,9.917355372,27.27272727
137375426,-84.75263736,39.51445257,100,square,FALSE,121,6410,64,10,0.826446281,0,23.14049587,0,0,0,0,0,0,0,0,1.652892562,74.38016529
137375427,-84.75263736,39.51791757,100,square,FALSE,121,6411,64,11,100,0,0,0,0,0,0,0,0,0,0,0,0
137375428,-84.75263736,39.5213824,100,square,FALSE,121,6412,64,12,46.28099174,0,24.79338843,0,0,0,0,0,0,0,0,0,28.92561983
137375429,-84.74814579,39.50405652,100,square,FALSE,121,6413,64,13,0,0,33.88429752,0,0,0,0,0,0,0,0,23.96694215,42.14876033
137375430,-84.74814579,39.50752204,100,square,FALSE,121,6414,64,14,0,0,9.090909091,0,0,0,0,0,0,0,0,14.87603306,76.03305785
137375431,-84.74814579,39.51098739,100,square,FALSE,121,6415,64,15,24.79338843,0,21.48760331,0,0,0,0,0,0,0,0,15.70247934,38.01652893
137375432,-84.74814579,39.51445257,100,square,FALSE,121,6416,64,16,76.03305785,0,19.83471074,0,0,0,0,0,0,0,0,4.132231405,0
137375433,-84.74814579,39.51791757,100,square,FALSE,121,6417,64,17,9.090909091,0,44.62809917,0,0,0,0,0,0,0,0,19.83471074,26.44628099
137375434,-84.74814579,39.5213824,100,square,FALSE,121,6418,64,18,100,0,0,0,0,0,0,0,0,0,0,0,0
137375435,-84.74365421,39.50405652,100,square,FALSE,121,6419,64,19,22.31404959,0,38.84297521,0,0,0,0,0,0,0,0,25.61983471,13.2231405
137375436,-84.74365421,39.50752204,100,square,FALSE,121,6420,64,20,0,0,21.48760331,0,0,0,0,0,0,0,0,22.31404959,56.19834711
137375437,-84.74365421,39.51098739,100,square,FALSE,121,6421,64,21,2.479338843,0,0,0,0,0,0,0,0,0,0,51.23966942,46.28099174
137375438,-84.74365421,39.51445257,100,square,FALSE,121,6422,64,22,41.32231405,0,27.27272727,0,0,0,0,0,0,0,0,7.438016529,23.96694215
137375439,-84.74365421,39.51791757,100,square,FALSE,121,6423,64,23,20.66115702,0,14.87603306,0,0,0,0,0,0,0,0,29.75206612,34.7107438
137375440,-84.74365421,39.5213824,100,square,FALSE,121,6424,64,24,53.71900826,0,17.3553719,0,0,0,0,0,0,0,0,14.04958678,14.87603306
137375441,-84.73916264,39.50405652,100,square,FALSE,121,6425,64,25,0,0,39.66942149,0,0,0,0,0,0,0,0,31.40495868,28.92561983
137375442,-84.73916264,39.50752204,100,square,FALSE,121,6426,64,26,2.479338843,0,38.01652893,0,0,0,0,0,0,0,0,8.26446281,51.23966942
137375443,-84.73916264,39.51098739,100,square,FALSE,121,6427,64,27,8.26446281,0,34.7107438,0,0,0,0,0,0,0,0,23.96694215,33.05785124
137375444,-84.73916264,39.51445257,100,square,FALSE,121,6428,64,28,2.479338843,0,39.66942149,0,0,0,0,0,0,0,0,31.40495868,26.44628099
137375445,-84.73916264,39.51791757,100,square,FALSE,121,6429,64,29,52.0661157,0,30.5785124,0,0,0,0,0,0,0,0,0,17.3553719
137375446,-84.73916264,39.5213824,100,square,FALSE,121,6430,64,30,73.55371901,0,15.70247934,0,0,0,0,0,0,0,0,9.090909091,1.652892562
137375447,-84.73467106,39.50405652,100,square,FALSE,121,6431,64,31,30.5785124,0,20.66115702,0,0,0,0,0,0,0,0,32.23140496,16.52892562
137375448,-84.73467106,39.50752204,100,square,FALSE,121,6432,64,32,0,0,32.23140496,0,0,0,0,0,0,0,0,19.83471074,47.9338843
137375449,-84.73467106,39.51098739,100,square,FALSE,121,6433,64,33,23.96694215,0,20.66115702,0,0,0,0,0,0,0,0,31.40495868,23.96694215
137375450,-84.73467106,39.51445257,100,square,FALSE,121,6434,64,34,23.14049587,0,34.7107438,0,0,0,0,0,0,0,0,19.00826446,23.14049587
137375451,-84.73467106,39.51791757,100,square,FALSE,121,6435,64,35,0,0,33.05785124,0,0,0,0,0,0,0,0,34.7107438,32.23140496
137375452,-84.73467106,39.5213824,100,square,FALSE,121,6436,64,36,0,0,31.40495868,0,0,0,0,0,0,11.57024793,0,23.14049587,33.88429752
137375453,-98.48391944,29.46079612,100,square,FALSE,121,6501,65,1,1.652892562,0,0,77.68595041,0,0,0,0,0.826446281,0,14.04958678,0.826446281,4.958677686
137375454,-98.48391944,29.46470682,100,square,FALSE,121,6502,65,2,17.3553719,4.958677686,0,0.826446281,0,0,0,0,8.26446281,0,0,54.54545455,14.04958678
137375455,-98.48391944,29.46861738,100,square,FALSE,121,6503,65,3,66.11570248,0,0,6.611570248,0,0,0,0,3.305785124,0,0,12.39669421,11.57024793
137375456,-98.48391944,29.47252778,100,square,FALSE,121,6504,65,4,100,0,0,0,0,0,0,0,0,0,0,0,0
137375457,-98.48391944,29.47643804,100,square,FALSE,121,6505,65,5,57.85123967,0,0,15.70247934,0,0,0,0,6.611570248,0,0,11.57024793,8.26446281
137375458,-98.48391944,29.48034814,100,square,FALSE,121,6506,65,6,67.76859504,0,0,2.479338843,0.826446281,0,0,0,9.090909091,0,3.305785124,10.74380165,5.785123967
137375459,-98.47942786,29.46079612,100,square,FALSE,121,6507,65,7,24.79338843,0,35.53719008,0,0,0,0,0,4.132231405,0,3.305785124,0,32.23140496
137375460,-98.47942786,29.46470682,100,square,FALSE,121,6508,65,8,21.48760331,0,48.76033058,0,0,0,0,0,2.479338843,0,3.305785124,0,23.96694215
137375461,-98.47942786,29.46861738,100,square,FALSE,121,6509,65,9,71.90082645,0,0,3.305785124,0,0,0,0,2.479338843,0,0.826446281,8.26446281,13.2231405
137375462,-98.47942786,29.47252778,100,square,FALSE,121,6510,65,10,43.80165289,0,5.785123967,3.305785124,1.652892562,0,0,0,1.652892562,0,1.652892562,12.39669421,29.75206612
137375463,-98.47942786,29.47643804,100,square,FALSE,121,6511,65,11,76.85950413,0,4.958677686,0,0,0,0,0,2.479338843,0,0,0,15.70247934
137375464,-98.47942786,29.48034814,100,square,FALSE,121,6512,65,12,59.50413223,0,8.26446281,0,0,0,0,0,9.917355372,0,5.785123967,0,16.52892562
137375465,-98.47493629,29.46079612,100,square,FALSE,121,6513,65,13,27.27272727,0,0.826446281,48.76033058,0,0,0,0,0,0,1.652892562,0,21.48760331
137375466,-98.47493629,29.46470682,100,square,FALSE,121,6514,65,14,64.46280992,0,15.70247934,0,0,0,0,0,0,0,5.785123967,0,14.04958678
137375467,-98.47493629,29.46861738,100,square,FALSE,121,6515,65,15,18.18181818,0,23.14049587,0,0,0,0,0,0.826446281,0,8.26446281,0,49.58677686
137375468,-98.47493629,29.47252778,100,square,FALSE,121,6516,65,16,6.611570248,0,68.59504132,0,0,0,0,0,0,0,1.652892562,0,23.14049587
137375469,-98.47493629,29.47643804,100,square,FALSE,121,6517,65,17,74.38016529,0,4.958677686,0,0,0,0,0,9.917355372,0,10.74380165,0,0
137375470,-98.47493629,29.48034814,100,square,FALSE,121,6518,65,18,33.88429752,0.826446281,0,9.917355372,7.438016529,0,0,0,0.826446281,0.826446281,0,19.00826446,27.27272727
137375471,-98.47044471,29.46079612,100,square,FALSE,121,6519,65,19,83.47107438,0,1.652892562,0,0,0,0,0,4.958677686,0,0,0,9.917355372
137375472,-98.47044471,29.46470682,100,square,FALSE,121,6520,65,20,38.01652893,0.826446281,1.652892562,0,0,0,0,0,4.958677686,0,9.090909091,19.83471074,25.61983471
137375473,-98.47044471,29.46861738,100,square,FALSE,121,6521,65,21,6.611570248,0,0,36.36363636,0,0,0,0,0,0,28.92561983,10.74380165,17.3553719
137375474,-98.47044471,29.47252778,100,square,FALSE,121,6522,65,22,68.59504132,0.826446281,1.652892562,0.826446281,0.826446281,0,0,0,3.305785124,0,0,13.2231405,10.74380165
137375475,-98.47044471,29.47643804,100,square,FALSE,121,6523,65,23,52.89256198,1.652892562,0,4.958677686,0,0,0,0,5.785123967,0,0,16.52892562,18.18181818
137375476,-98.47044471,29.48034814,100,square,FALSE,121,6524,65,24,57.85123967,0,12.39669421,6.611570248,0,0,0,0,0,0,4.132231405,4.958677686,14.04958678
137375477,-98.46595314,29.46079612,100,square,FALSE,121,6525,65,25,16.52892562,0,2.479338843,7.438016529,0,0,0,0,1.652892562,0,1.652892562,18.18181818,52.0661157
137375478,-98.46595314,29.46470682,100,square,FALSE,121,6526,65,26,5.785123967,0,0,3.305785124,0,0,0,0,0,0,0,61.15702479,29.75206612
137375479,-98.46595314,29.46861738,100,square,FALSE,121,6527,65,27,24.79338843,0,0,38.84297521,0,0,0,0,0.826446281,0,0,25.61983471,9.917355372
137375480,-98.46595314,29.47252778,100,square,FALSE,121,6528,65,28,50.41322314,0,0,7.438016529,0.826446281,0,0,0,4.958677686,0.826446281,0,23.96694215,11.57024793
137375481,-98.46595314,29.47643804,100,square,FALSE,121,6529,65,29,56.19834711,2.479338843,0,6.611570248,0,0,0,0,2.479338843,0,0,19.00826446,13.2231405
137375482,-98.46595314,29.48034814,100,square,FALSE,121,6530,65,30,5.785123967,0,2.479338843,50.41322314,0,0,0,0,0.826446281,0,0,13.2231405,27.27272727
137375483,-98.46146156,29.46079612,100,square,FALSE,121,6531,65,31,21.48760331,0,0,14.87603306,0,0,0,0,4.132231405,0,0,32.23140496,27.27272727
137375484,-98.46146156,29.46470682,100,square,FALSE,121,6532,65,32,33.88429752,1.652892562,0.826446281,14.04958678,0.826446281,0,0,0,1.652892562,0,0,22.31404959,24.79338843
137375485,-98.46146156,29.46861738,100,square,FALSE,121,6533,65,33,20.66115702,1.652892562,0,8.26446281,0,0,0,0,1.652892562,0,3.305785124,28.92561983,35.53719008
137375486,-98.46146156,29.47252778,100,square,FALSE,121,6534,65,34,29.75206612,0,0,4.132231405,0.826446281,0,0,0,4.958677686,0,0,34.7107438,25.61983471
137375487,-98.46146156,29.47643804,100,square,FALSE,121,6535,65,35,34.7107438,0,0,2.479338843,1.652892562,0,0,0,4.958677686,0,0,36.36363636,19.83471074
137375488,-98.46146156,29.48034814,100,square,FALSE,121,6536,65,36,13.2231405,2.479338843,0,11.57024793,0,0,0,0,0.826446281,0,0.826446281,23.14049587,47.9338843
137375489,-74.86982894,38.9422669,100,square,FALSE,121,6601,66,1,0,0,0,0,0,0,82.6446281,0,0,0,0,0,17.3553719
137375490,-74.86982894,38.94576027,100,square,FALSE,121,6602,66,2,0,0,0,0,0,0,89.25619835,0,0,0,10.74380165,0,0
137375491,-74.86982894,38.94925347,100,square,FALSE,121,6603,66,3,0,40.49586777,0,0,0,0,23.96694215,0,10.74380165,0,24.79338843,0,0
137375492,-74.86982894,38.95274649,100,square,FALSE,121,6604,66,4,0,79.33884298,0,0,0,0,0,0,20.66115702,0,0,0,0
137375493,-74.86982894,38.95623935,100,square,FALSE,121,6605,66,5,0,64.46280992,0,0,0,0,2.479338843,0,3.305785124,0,19.00826446,0,10.74380165
137375494,-74.86982894,38.95973203,100,square,FALSE,121,6606,66,6,0,48.76033058,0,0,0,16.52892562,0,0,0,0,34.7107438,0,0
137375495,-74.86533736,38.9422669,100,square,FALSE,121,6607,66,7,0,60.33057851,0,0,0,0,0,0,0,0,39.66942149,0,0
137375496,-74.86533736,38.94576027,100,square,FALSE,121,6608,66,8,0,72.72727273,0,0,0,0,0,0,27.27272727,0,0,0,0
137375497,-74.86533736,38.94925347,100,square,FALSE,121,6609,66,9,0,66.94214876,0,0,0,0,0,0,12.39669421,0,7.438016529,0,13.2231405
137375498,-74.86533736,38.95274649,100,square,FALSE,121,6610,66,10,0,0,0,0,0,0,68.59504132,0,0,0,31.40495868,0,0
137375499,-74.86533736,38.95623935,100,square,FALSE,121,6611,66,11,0,0,0,0,0,0,51.23966942,0,0,0,48.76033058,0,0
137375500,-74.86533736,38.95973203,100,square,FALSE,121,6612,66,12,0,46.28099174,0,0,0,0,0,0,0,0,28.09917355,0,25.61983471
137375501,-74.86084579,38.9422669,100,square,FALSE,121,6613,66,13,0,0,0,0,0,0,100,0,0,0,0,0,0
137375502,-74.86084579,38.94576027,100,square,FALSE,121,6614,66,14,0,53.71900826,0,0,0,0,0,0,15.70247934,0,30.5785124,0,0
137375503,-74.86084579,38.94925347,100,square,FALSE,121,6615,66,15,36.36363636,23.14049587,0,0,0,0,0,0,0.826446281,0,17.3553719,0,22.31404959
137375504,-74.86084579,38.95274649,100,square,FALSE,121,6616,66,16,0,56.19834711,0,0,0,0,0,0,0,0,43.80165289,0,0
137375505,-74.86084579,38.95623935,100,square,FALSE,121,6617,66,17,0,0,0,0,0,0,100,0,0,0,0,0,0
137375506,-74.86084579,38.95973203,100,square,FALSE,121,6618,66,18,0,100,0,0,0,0,0,0,0,0,0,0,0
137375507,-74.85635421,38.9422669,100,square,FALSE,121,6619,66,19,0,0,0,0,0,0,100,0,0,0,0,0,0
137375508,-74.85635421,38.94576027,100,square,FALSE,121,6620,66,20,0,0,0,0,0,0,100,0,0,0,0,0,0
137375509,-74.85635421,38.94925347,100,square,FALSE,121,6621,66,21,0,26.44628099,0,0,0,0,0,0,0,0,73.55371901,0,0
137375510,-74.85635421,38.95274649,100,square,FALSE,121,6622,66,22,0,74.38016529,0,0,0,0,0,0,0.826446281,0,1.652892562,0,23.14049587
137375511,-74.85635421,38.95623935,100,square,FALSE,121,6623,66,23,0,0,0,0,0,95.04132231,0,0,0,0,4.958677686,0,0
137375512,-74.85635421,38.95973203,100,square,FALSE,121,6624,66,24,0,1.652892562,0,0,1.652892562,0,0,0,1.652892562,0,23.96694215,0,71.07438017
137375513,-74.85186264,38.9422669,100,square,FALSE,121,6625,66,25,0,0,0,0,0,0,100,0,0,0,0,0,0
137375514,-74.85186264,38.94576027,100,square,FALSE,121,6626,66,26,0,0,0,0,0,0,100,0,0,0,0,0,0
137375515,-74.85186264,38.94925347,100,square,FALSE,121,6627,66,27,0,0,0,0,0,0,100,0,0,0,0,0,0
137375516,-74.85186264,38.95274649,100,square,FALSE,121,6628,66,28,0,23.14049587,0,0,0,0,2.479338843,0,0,0,74.38016529,0,0
137375517,-74.85186264,38.95623935,100,square,FALSE,121,6629,66,29,0,0,0,0,0,0,0,0,0,0,0,0,100
137375518,-74.85186264,38.95973203,100,square,FALSE,121,6630,66,30,0,0,3.305785124,0,0,0,0,0,0.826446281,0,0,0,95.8677686
137375519,-74.84737106,38.9422669,100,square,FALSE,121,6631,66,31,0,0,0,0,0,0,100,0,0,0,0,0,0
137375520,-74.84737106,38.94576027,100,square,FALSE,121,6632,66,32,0,0,0,0,0,0,100,0,0,0,0,0,0
137375521,-74.84737106,38.94925347,100,square,FALSE,121,6633,66,33,0,0,0,0,0,0,100,0,0,0,0,0,0
137375522,-74.84737106,38.95274649,100,square,FALSE,121,6634,66,34,0,0,0,0,0,0,100,0,0,0,0,0,0
137375523,-74.84737106,38.95623935,100,square,FALSE,121,6635,66,35,0,0,0,0,0,0,0.826446281,0,0,0,99.17355372,0,0
137375524,-74.84737106,38.95973203,100,square,FALSE,121,6636,66,36,0,0,0,0,0,0,0,0,0,0,0,0,100
137375561,-98.65107194,29.54549469,100,square,FALSE,121,6801,68,1,44.62809917,0,0,24.79338843,0,0,0,0,0,0,0,17.3553719,13.2231405
137375562,-98.65107194,29.54940213,100,square,FALSE,121,6802,68,2,22.31404959,0,0,28.09917355,0,0,0,0,0,0,0,24.79338843,24.79338843
137375563,-98.65107194,29.55330941,100,square,FALSE,121,6803,68,3,58.67768595,0,41.32231405,0,0,0,0,0,0,0,0,0,0
137375564,-98.65107194,29.55721655,100,square,FALSE,121,6804,68,4,3.305785124,0,0,44.62809917,0.826446281,0,0,0,0,0,1.652892562,20.66115702,28.92561983
137375565,-98.65107194,29.56112353,100,square,FALSE,121,6805,68,5,4.132231405,0,61.15702479,0,0,0,0,0,0,0,0,0,34.7107438
137375566,-98.65107194,29.56503036,100,square,FALSE,121,6806,68,6,19.00826446,0,0,77.68595041,0,0,0,0,0,0,1.652892562,0,1.652892562
137375567,-98.64658036,29.54549469,100,square,FALSE,121,6807,68,7,21.48760331,0,22.31404959,19.00826446,0.826446281,0,0,0,0,0,0,9.917355372,26.44628099
137375568,-98.64658036,29.54940213,100,square,FALSE,121,6808,68,8,4.958677686,0,0,33.05785124,0,0,0,0,0,0,0,23.96694215,38.01652893
137375569,-98.64658036,29.55330941,100,square,FALSE,121,6809,68,9,14.04958678,0,66.11570248,0,0,0,0,0,0,0,18.18181818,1.652892562,0
137375570,-98.64658036,29.55721655,100,square,FALSE,121,6810,68,10,5.785123967,0,0,27.27272727,0,0,0,0,0,0,0,44.62809917,22.31404959
137375571,-98.64658036,29.56112353,100,square,FALSE,121,6811,68,11,35.53719008,0,57.02479339,0,0,0,0,0,0,0,7.438016529,0,0
137375572,-98.64658036,29.56503036,100,square,FALSE,121,6812,68,12,1.652892562,0,8.26446281,0,0,0,0,0,0,0,0,67.76859504,22.31404959
137375573,-98.64208879,29.54549469,100,square,FALSE,121,6813,68,13,24.79338843,0,0,19.83471074,0,0,0,0,0,0,0,30.5785124,24.79338843
137375574,-98.64208879,29.54940213,100,square,FALSE,121,6814,68,14,44.62809917,0,0,23.96694215,0,0,0,0,0,0,0,17.3553719,14.04958678
137375575,-98.64208879,29.55330941,100,square,FALSE,121,6815,68,15,12.39669421,0,2.479338843,30.5785124,0,0,0,0,0,0,0,13.2231405,41.32231405
137375576,-98.64208879,29.55721655,100,square,FALSE,121,6816,68,16,45.45454545,0,4.132231405,14.87603306,0.826446281,0,0,0,0,0,0,23.96694215,10.74380165
137375577,-98.64208879,29.56112353,100,square,FALSE,121,6817,68,17,95.04132231,0,4.958677686,0,0,0,0,0,0,0,0,0,0
137375578,-98.64208879,29.56503036,100,square,FALSE,121,6818,68,18,19.83471074,0,0,26.44628099,0,0,0,0,0,0,0,35.53719008,18.18181818
137375579,-98.63759721,29.54549469,100,square,FALSE,121,6819,68,19,33.05785124,0,0,19.83471074,0.826446281,0,0,0,0,0,0,32.23140496,14.04958678
137375580,-98.63759721,29.54940213,100,square,FALSE,121,6820,68,20,25.61983471,0,0,22.31404959,0,0,0,0,0,0,17.3553719,19.83471074,14.87603306
137375581,-98.63759721,29.55330941,100,square,FALSE,121,6821,68,21,26.44628099,0,0,32.23140496,0,0,0,0,0,0,0,23.96694215,17.3553719
137375582,-98.63759721,29.55721655,100,square,FALSE,121,6822,68,22,13.2231405,0.826446281,27.27272727,18.18181818,0,0,0,0,0,0,0,16.52892562,23.96694215
137375583,-98.63759721,29.56112353,100,square,FALSE,121,6823,68,23,29.75206612,0,0,23.96694215,0,0,0,0,0,0,0,26.44628099,19.83471074
137375584,-98.63759721,29.56503036,100,square,FALSE,121,6824,68,24,31.40495868,0,0,25.61983471,0,0,0,0,0,0,0,15.70247934,27.27272727
137375585,-98.63310564,29.54549469,100,square,FALSE,121,6825,68,25,13.2231405,0,73.55371901,4.132231405,0,0,0,0,0,0,0,6.611570248,2.479338843
137375586,-98.63310564,29.54940213,100,square,FALSE,121,6826,68,26,48.76033058,0,19.00826446,0,0,0,0,0,0,0.826446281,31.40495868,0,0
137375587,-98.63310564,29.55330941,100,square,FALSE,121,6827,68,27,20.66115702,0,0,19.83471074,0,0,0,0,0,0,0,28.09917355,31.40495868
137375588,-98.63310564,29.55721655,100,square,FALSE,121,6828,68,28,10.74380165,0,0,32.23140496,2.479338843,0,0,0,0,0,0,38.84297521,15.70247934
137375589,-98.63310564,29.56112353,100,square,FALSE,121,6829,68,29,36.36363636,0,0,31.40495868,0.826446281,0,0,0,0,0,0,13.2231405,18.18181818
137375590,-98.63310564,29.56503036,100,square,FALSE,121,6830,68,30,14.87603306,0,0,17.3553719,0.826446281,0,0,0,0,0,0,37.19008264,29.75206612
137375591,-98.62861406,29.54549469,100,square,FALSE,121,6831,68,31,27.27272727,0,0,25.61983471,0,0,0,0,0,0,0,19.83471074,27.27272727
137375592,-98.62861406,29.54940213,100,square,FALSE,121,6832,68,32,26.44628099,0,0,26.44628099,0,0,0,0,0,0,0,28.92561983,18.18181818
137375593,-98.62861406,29.55330941,100,square,FALSE,121,6833,68,33,0,0,0,0,0,0,0,0,0,0,0,0,0
137375594,-98.62861406,29.55721655,100,square,FALSE,121,6834,68,34,0,0,0,0,0,0,0,0,0,0,0,0,0
137375595,-98.62861406,29.56112353,100,square,FALSE,121,6835,68,35,0,0,0,0,0,0,0,0,0,0,0,0,0
137375596,-98.62861406,29.56503036,100,square,FALSE,121,6836,68,36,0,0,0,0,0,0,0,0,0,0,0,0,0
137375777,-77.66235394,37.47910252,100,square,FALSE,121,7401,74,1,69.4214876,12.39669421,14.87603306,0,0,0,0,0,0,0,3.305785124,0,0
137375778,-77.66235394,37.48266684,100,square,FALSE,121,7402,74,2,38.84297521,0,11.57024793,0,0,0,0,0,0,0,20.66115702,22.31404959,6.611570248
137375779,-77.66235394,37.48623099,100,square,FALSE,121,7403,74,3,32.23140496,4.132231405,37.19008264,0,0,0,0,0,0,0,2.479338843,0,23.96694215
137375780,-77.66235394,37.48979497,100,square,FALSE,121,7404,74,4,71.07438017,1.652892562,14.87603306,0,0,0,0,0,1.652892562,0,0,0,10.74380165
137375781,-77.66235394,37.49335878,100,square,FALSE,121,7405,74,5,100,0,0,0,0,0,0,0,0,0,0,0,0
137375782,-77.66235394,37.49692242,100,square,FALSE,121,7406,74,6,46.28099174,3.305785124,24.79338843,0,0,0,0,0,0,0,1.652892562,0,23.96694215
137375783,-77.65786236,37.47910252,100,square,FALSE,121,7407,74,7,9.090909091,11.57024793,37.19008264,0,0,0,0,0,0,0.826446281,0.826446281,17.3553719,23.14049587
137375784,-77.65786236,37.48266684,100,square,FALSE,121,7408,74,8,23.96694215,2.479338843,23.14049587,0,0,0,0,0,0,0,49.58677686,0.826446281,0
137375785,-77.65786236,37.48623099,100,square,FALSE,121,7409,74,9,28.09917355,1.652892562,30.5785124,0,0,0,0,0,0,0,0,18.18181818,21.48760331
137375786,-77.65786236,37.48979497,100,square,FALSE,121,7410,74,10,16.52892562,0,38.84297521,0,0,0,0,0,0,0,0,16.52892562,28.09917355
137375787,-77.65786236,37.49335878,100,square,FALSE,121,7411,74,11,16.52892562,0,55.37190083,0,0,0,0,0,0,0,28.09917355,0,0
